datetime_utc,id,datetime_utc,user_id,slack_conversation_read_count,slack_user_event_count,google_calendar_event_id,google_calendar_event_count,focused_work_period_start
2020-03-03 14:05:00,1849551,2020-03-03 14:05:00,12,0,0,,0,
2020-03-03 14:10:00,1849552,2020-03-03 14:10:00,12,0,0,,0,
2020-03-03 14:15:00,1849553,2020-03-03 14:15:00,12,0,0,,0,
2020-03-03 14:20:00,1849554,2020-03-03 14:20:00,12,0,0,,0,
2020-03-03 14:25:00,1849555,2020-03-03 14:25:00,12,0,0,,0,
2020-03-03 14:30:00,1849556,2020-03-03 14:30:00,12,0,0,,0,
2020-03-03 14:35:00,1849557,2020-03-03 14:35:00,12,0,0,,0,
2020-03-03 14:40:00,1849558,2020-03-03 14:40:00,12,0,0,,0,
2020-03-03 14:45:00,1849559,2020-03-03 14:45:00,12,0,0,,0,
2020-03-03 14:50:00,1849560,2020-03-03 14:50:00,12,0,0,,0,
2020-03-03 14:55:00,1849561,2020-03-03 14:55:00,12,0,0,,0,
2020-03-03 15:00:00,1849562,2020-03-03 15:00:00,12,0,0,,0,
2020-03-03 15:05:00,1849563,2020-03-03 15:05:00,12,0,0,,0,
2020-03-03 15:10:00,1849564,2020-03-03 15:10:00,12,0,0,,0,
2020-03-03 15:15:00,1849565,2020-03-03 15:15:00,12,0,0,,0,
2020-03-03 15:20:00,1849566,2020-03-03 15:20:00,12,0,0,,0,
2020-03-03 15:25:00,1849567,2020-03-03 15:25:00,12,0,0,,0,
2020-03-03 15:30:00,1849568,2020-03-03 15:30:00,12,0,0,,0,
2020-03-03 15:35:00,1849569,2020-03-03 15:35:00,12,0,0,,0,
2020-03-03 15:40:00,1849570,2020-03-03 15:40:00,12,0,0,,0,
2020-03-03 15:45:00,1849571,2020-03-03 15:45:00,12,0,0,,0,
2020-03-03 15:50:00,1849572,2020-03-03 15:50:00,12,0,0,,0,
2020-03-03 15:55:00,1849573,2020-03-03 15:55:00,12,0,0,,0,
2020-03-03 16:00:00,1849574,2020-03-03 16:00:00,12,0,0,,0,
2020-03-03 16:05:00,1849575,2020-03-03 16:05:00,12,0,0,,0,
2020-03-03 16:10:00,1849576,2020-03-03 16:10:00,12,0,0,,0,
2020-03-03 16:15:00,1849577,2020-03-03 16:15:00,12,0,0,,0,
2020-03-03 16:20:00,1849578,2020-03-03 16:20:00,12,0,0,,0,
2020-03-03 16:25:00,1849579,2020-03-03 16:25:00,12,0,0,,0,
2020-03-03 16:30:00,1849580,2020-03-03 16:30:00,12,0,0,,0,
2020-03-03 16:35:00,1849581,2020-03-03 16:35:00,12,0,0,,0,
2020-03-03 16:40:00,1849582,2020-03-03 16:40:00,12,0,0,,0,
2020-03-03 16:45:00,1849583,2020-03-03 16:45:00,12,0,0,,0,
2020-03-03 16:50:00,1849584,2020-03-03 16:50:00,12,0,0,,0,
2020-03-03 16:55:00,1849585,2020-03-03 16:55:00,12,0,0,,0,
2020-03-03 17:00:00,1849586,2020-03-03 17:00:00,12,0,0,,0,
2020-03-03 17:05:00,1849587,2020-03-03 17:05:00,12,0,0,,0,
2020-03-03 17:10:00,1849588,2020-03-03 17:10:00,12,0,0,,0,
2020-03-03 17:15:00,1849589,2020-03-03 17:15:00,12,0,0,,0,
2020-03-03 17:20:00,1849590,2020-03-03 17:20:00,12,0,0,,0,
2020-03-03 17:25:00,1849591,2020-03-03 17:25:00,12,0,0,,0,
2020-03-03 17:30:00,1849592,2020-03-03 17:30:00,12,0,0,,0,
2020-03-03 17:35:00,1849593,2020-03-03 17:35:00,12,0,0,,0,
2020-03-03 17:40:00,1849594,2020-03-03 17:40:00,12,0,0,,0,
2020-03-03 17:45:00,1849595,2020-03-03 17:45:00,12,0,0,,0,
2020-03-03 17:50:00,1849596,2020-03-03 17:50:00,12,0,0,,0,
2020-03-03 17:55:00,1849597,2020-03-03 17:55:00,12,0,0,,0,
2020-03-03 18:00:00,1849598,2020-03-03 18:00:00,12,0,0,,0,
2020-03-03 18:05:00,1849599,2020-03-03 18:05:00,12,0,0,,0,
2020-03-03 18:10:00,1849600,2020-03-03 18:10:00,12,0,0,,0,
2020-03-03 18:15:00,1849601,2020-03-03 18:15:00,12,0,0,,0,
2020-03-03 18:20:00,1849602,2020-03-03 18:20:00,12,0,0,,0,
2020-03-03 18:25:00,1849603,2020-03-03 18:25:00,12,0,0,,0,
2020-03-03 18:30:00,1849604,2020-03-03 18:30:00,12,0,0,,0,
2020-03-03 18:35:00,1849605,2020-03-03 18:35:00,12,0,0,,0,
2020-03-03 18:40:00,1849606,2020-03-03 18:40:00,12,0,0,,0,
2020-03-03 18:45:00,1849607,2020-03-03 18:45:00,12,0,0,,0,
2020-03-03 18:50:00,1849608,2020-03-03 18:50:00,12,0,0,,0,
2020-03-03 18:55:00,1849609,2020-03-03 18:55:00,12,0,0,,0,
2020-03-03 19:00:00,1849610,2020-03-03 19:00:00,12,0,0,,0,
2020-03-03 19:05:00,1849611,2020-03-03 19:05:00,12,0,0,,0,
2020-03-03 19:10:00,1849612,2020-03-03 19:10:00,12,0,0,,0,
2020-03-03 19:15:00,1849613,2020-03-03 19:15:00,12,0,0,,0,
2020-03-03 19:20:00,1849614,2020-03-03 19:20:00,12,0,0,,0,
2020-03-03 19:25:00,1849615,2020-03-03 19:25:00,12,0,0,,0,
2020-03-03 19:30:00,1849616,2020-03-03 19:30:00,12,0,0,,0,
2020-03-03 19:35:00,1849617,2020-03-03 19:35:00,12,0,0,,0,
2020-03-03 19:40:00,1849618,2020-03-03 19:40:00,12,1,0,,0,
2020-03-03 19:45:00,1849619,2020-03-03 19:45:00,12,0,0,,0,
2020-03-03 19:50:00,1849620,2020-03-03 19:50:00,12,0,0,,0,
2020-03-03 19:55:00,1849621,2020-03-03 19:55:00,12,0,0,,0,
2020-03-03 20:00:00,1849622,2020-03-03 20:00:00,12,0,0,,0,
2020-03-03 20:05:00,1849623,2020-03-03 20:05:00,12,1,0,,0,
2020-03-03 20:10:00,1849624,2020-03-03 20:10:00,12,0,0,,0,
2020-03-03 20:15:00,1849625,2020-03-03 20:15:00,12,0,0,,0,
2020-03-03 20:20:00,1849626,2020-03-03 20:20:00,12,0,2,,0,
2020-03-03 20:25:00,1849627,2020-03-03 20:25:00,12,0,0,,0,
2020-03-03 20:30:00,1849628,2020-03-03 20:30:00,12,0,0,,0,
2020-03-03 20:35:00,1849629,2020-03-03 20:35:00,12,0,0,,0,
2020-03-03 20:40:00,1849630,2020-03-03 20:40:00,12,0,0,,0,
2020-03-03 20:45:00,1849631,2020-03-03 20:45:00,12,0,0,,0,
2020-03-03 20:50:00,1849632,2020-03-03 20:50:00,12,0,0,,0,
2020-03-03 20:55:00,1849633,2020-03-03 20:55:00,12,1,0,,0,
2020-03-03 21:00:00,1849634,2020-03-03 21:00:00,12,0,0,,0,
2020-03-03 21:05:00,1849635,2020-03-03 21:05:00,12,0,0,,0,
2020-03-03 21:10:00,1849636,2020-03-03 21:10:00,12,0,0,,0,
2020-03-03 21:15:00,1849637,2020-03-03 21:15:00,12,0,0,,0,
2020-03-03 21:20:00,1849638,2020-03-03 21:20:00,12,0,0,,0,
2020-03-03 21:25:00,1849639,2020-03-03 21:25:00,12,0,0,,0,
2020-03-03 21:30:00,1849640,2020-03-03 21:30:00,12,0,0,,0,
2020-03-03 21:35:00,1849641,2020-03-03 21:35:00,12,0,0,,0,
2020-03-03 21:40:00,1849642,2020-03-03 21:40:00,12,0,0,,0,
2020-03-03 21:45:00,1849643,2020-03-03 21:45:00,12,0,0,,0,
2020-03-03 21:50:00,1849644,2020-03-03 21:50:00,12,1,0,,0,
2020-03-03 21:55:00,1849645,2020-03-03 21:55:00,12,0,0,,0,
2020-03-03 22:00:00,1849646,2020-03-03 22:00:00,12,0,0,,0,
2020-03-03 22:05:00,1849647,2020-03-03 22:05:00,12,0,0,,0,
2020-03-03 22:10:00,1849648,2020-03-03 22:10:00,12,0,0,,0,
2020-03-03 22:15:00,1849649,2020-03-03 22:15:00,12,0,0,,0,
2020-03-03 22:20:00,1849650,2020-03-03 22:20:00,12,0,0,,0,
2020-03-03 22:25:00,1849651,2020-03-03 22:25:00,12,0,0,,0,
2020-03-03 22:30:00,1849652,2020-03-03 22:30:00,12,0,0,,0,
2020-03-03 22:35:00,1849653,2020-03-03 22:35:00,12,0,0,,0,
2020-03-03 22:40:00,1849654,2020-03-03 22:40:00,12,0,0,,0,
2020-03-03 22:45:00,1849655,2020-03-03 22:45:00,12,0,0,,0,
2020-03-03 22:50:00,1849656,2020-03-03 22:50:00,12,0,0,,0,
2020-03-03 22:55:00,1849657,2020-03-03 22:55:00,12,0,0,,0,
2020-03-03 23:00:00,1849658,2020-03-03 23:00:00,12,0,0,,0,
2020-03-03 23:05:00,1849659,2020-03-03 23:05:00,12,0,0,,0,
2020-03-03 23:10:00,1849660,2020-03-03 23:10:00,12,0,0,,0,
2020-03-03 23:15:00,1849661,2020-03-03 23:15:00,12,0,0,,0,
2020-03-03 23:20:00,1849662,2020-03-03 23:20:00,12,0,4,,0,2020-03-03 08:45:00
2020-03-03 23:25:00,1849663,2020-03-03 23:25:00,12,0,1,,0,
2020-03-03 23:30:00,1849664,2020-03-03 23:30:00,12,1,0,,0,
2020-03-03 23:35:00,1849665,2020-03-03 23:35:00,12,0,1,,0,
2020-03-03 23:40:00,1849666,2020-03-03 23:40:00,12,0,7,,0,
2020-03-03 23:45:00,1849667,2020-03-03 23:45:00,12,0,0,,0,
2020-03-03 23:50:00,1849668,2020-03-03 23:50:00,12,0,0,,0,
2020-03-03 23:55:00,1849669,2020-03-03 23:55:00,12,0,0,,0,
2020-03-04 00:00:00,1849670,2020-03-04 00:00:00,12,0,0,,0,
2020-03-04 00:05:00,1849671,2020-03-04 00:05:00,12,0,0,,0,
2020-03-04 00:10:00,1849672,2020-03-04 00:10:00,12,0,0,,0,
2020-03-04 00:15:00,1849673,2020-03-04 00:15:00,12,0,0,,0,
2020-03-04 00:20:00,1849674,2020-03-04 00:20:00,12,0,0,,0,
2020-03-04 00:25:00,1849675,2020-03-04 00:25:00,12,0,0,,0,
2020-03-04 00:30:00,1849676,2020-03-04 00:30:00,12,0,0,,0,
2020-03-04 00:35:00,1849677,2020-03-04 00:35:00,12,0,0,,0,
2020-03-04 00:40:00,1849678,2020-03-04 00:40:00,12,0,0,,0,
2020-03-04 00:45:00,1849679,2020-03-04 00:45:00,12,0,2,,0,2020-03-04 00:05:00
2020-03-04 00:50:00,1849680,2020-03-04 00:50:00,12,0,4,,0,
2020-03-04 00:55:00,1849681,2020-03-04 00:55:00,12,0,0,,0,
2020-03-04 01:00:00,1849682,2020-03-04 01:00:00,12,0,0,,0,
2020-03-04 01:05:00,1849683,2020-03-04 01:05:00,12,0,0,,0,
2020-03-04 01:10:00,1849684,2020-03-04 01:10:00,12,0,0,,0,
2020-03-04 01:15:00,1849685,2020-03-04 01:15:00,12,0,0,,0,
2020-03-04 01:20:00,1849686,2020-03-04 01:20:00,12,1,0,,0,
2020-03-04 01:25:00,1849687,2020-03-04 01:25:00,12,1,1,,0,
2020-03-04 01:30:00,1849688,2020-03-04 01:30:00,12,0,0,,0,
2020-03-04 01:35:00,1849689,2020-03-04 01:35:00,12,0,0,,0,
2020-03-04 01:40:00,1849690,2020-03-04 01:40:00,12,0,0,,0,
2020-03-04 01:45:00,1849691,2020-03-04 01:45:00,12,0,0,,0,
2020-03-04 01:50:00,1849692,2020-03-04 01:50:00,12,1,1,,0,2020-03-04 01:15:00
2020-03-04 01:55:00,1849693,2020-03-04 01:55:00,12,1,11,,0,
2020-03-04 02:00:00,1849694,2020-03-04 02:00:00,12,1,1,,0,
2020-03-04 02:05:00,1849695,2020-03-04 02:05:00,12,0,0,,0,
2020-03-04 02:10:00,1849696,2020-03-04 02:10:00,12,0,0,,0,
2020-03-04 02:15:00,1849697,2020-03-04 02:15:00,12,1,1,,0,
2020-03-04 02:20:00,1849698,2020-03-04 02:20:00,12,0,0,,0,
2020-03-04 02:25:00,1849699,2020-03-04 02:25:00,12,0,0,,0,
2020-03-04 02:30:00,1849700,2020-03-04 02:30:00,12,0,0,,0,
2020-03-04 02:35:00,1849701,2020-03-04 02:35:00,12,1,0,,0,
2020-03-04 02:40:00,1849702,2020-03-04 02:40:00,12,1,0,,0,
2020-03-04 02:45:00,1849703,2020-03-04 02:45:00,12,0,0,,0,
2020-03-04 02:50:00,1849704,2020-03-04 02:50:00,12,0,0,,0,
2020-03-04 02:55:00,1849705,2020-03-04 02:55:00,12,0,0,,0,
2020-03-04 03:00:00,1849706,2020-03-04 03:00:00,12,0,3,,0,
2020-03-04 03:05:00,1849707,2020-03-04 03:05:00,12,0,0,,0,
2020-03-04 03:10:00,1849708,2020-03-04 03:10:00,12,0,0,,0,
2020-03-04 03:15:00,1849709,2020-03-04 03:15:00,12,0,0,,0,
2020-03-04 03:20:00,1849710,2020-03-04 03:20:00,12,0,0,,0,
2020-03-04 03:25:00,1849711,2020-03-04 03:25:00,12,0,0,,0,
2020-03-04 03:30:00,1849712,2020-03-04 03:30:00,12,0,0,,0,
2020-03-04 03:35:00,1849713,2020-03-04 03:35:00,12,0,0,,0,
2020-03-04 03:40:00,1849714,2020-03-04 03:40:00,12,0,0,,0,
2020-03-04 03:45:00,1849715,2020-03-04 03:45:00,12,1,0,,0,
2020-03-04 03:50:00,1849716,2020-03-04 03:50:00,12,0,0,,0,
2020-03-04 03:55:00,1849717,2020-03-04 03:55:00,12,0,0,,0,
2020-03-04 04:00:00,1849718,2020-03-04 04:00:00,12,0,0,,0,
2020-03-04 04:05:00,1849719,2020-03-04 04:05:00,12,0,1,,0,2020-03-04 02:20:00
2020-03-04 04:10:00,1849720,2020-03-04 04:10:00,12,0,2,,0,
2020-03-04 04:15:00,1849721,2020-03-04 04:15:00,12,0,0,,0,
2020-03-04 04:20:00,1849722,2020-03-04 04:20:00,12,0,0,,0,
2020-03-04 04:25:00,1849723,2020-03-04 04:25:00,12,0,0,,0,
2020-03-04 04:30:00,1849724,2020-03-04 04:30:00,12,0,0,,0,
2020-03-04 04:35:00,1849725,2020-03-04 04:35:00,12,0,0,,0,
2020-03-04 04:40:00,1849726,2020-03-04 04:40:00,12,0,3,,0,2020-03-04 04:35:00
2020-03-04 04:45:00,1849727,2020-03-04 04:45:00,12,0,1,,0,
2020-03-04 04:50:00,1849728,2020-03-04 04:50:00,12,0,0,,0,
2020-03-04 04:55:00,1849729,2020-03-04 04:55:00,12,1,0,,0,
2020-03-04 05:00:00,1849730,2020-03-04 05:00:00,12,0,0,,0,
2020-03-04 05:05:00,1849731,2020-03-04 05:05:00,12,0,0,,0,
2020-03-04 05:10:00,1849732,2020-03-04 05:10:00,12,0,0,,0,
2020-03-04 05:15:00,1849733,2020-03-04 05:15:00,12,0,0,,0,
2020-03-04 05:20:00,1849734,2020-03-04 05:20:00,12,0,0,,0,
2020-03-04 05:25:00,1849735,2020-03-04 05:25:00,12,0,0,,0,
2020-03-04 05:30:00,1849736,2020-03-04 05:30:00,12,0,0,,0,
2020-03-04 05:35:00,1849737,2020-03-04 05:35:00,12,0,0,,0,
2020-03-04 05:40:00,1849738,2020-03-04 05:40:00,12,0,0,,0,
2020-03-04 05:45:00,1849739,2020-03-04 05:45:00,12,0,0,,0,
2020-03-04 05:50:00,1849740,2020-03-04 05:50:00,12,0,0,,0,
2020-03-04 05:55:00,1849741,2020-03-04 05:55:00,12,0,0,,0,
2020-03-04 06:00:00,1849742,2020-03-04 06:00:00,12,0,0,,0,
2020-03-04 06:05:00,1849743,2020-03-04 06:05:00,12,0,0,,0,
2020-03-04 06:10:00,1849744,2020-03-04 06:10:00,12,0,0,,0,
2020-03-04 06:15:00,1849745,2020-03-04 06:15:00,12,0,0,,0,
2020-03-04 06:20:00,1849746,2020-03-04 06:20:00,12,0,0,,0,
2020-03-04 06:25:00,1849747,2020-03-04 06:25:00,12,0,0,,0,
2020-03-04 06:30:00,1849748,2020-03-04 06:30:00,12,0,0,,0,
2020-03-04 06:35:00,1849749,2020-03-04 06:35:00,12,0,0,,0,
2020-03-04 06:40:00,1849750,2020-03-04 06:40:00,12,0,0,,0,
2020-03-04 06:45:00,1849751,2020-03-04 06:45:00,12,0,0,,0,
2020-03-04 06:50:00,1849752,2020-03-04 06:50:00,12,0,0,,0,
2020-03-04 06:55:00,1849753,2020-03-04 06:55:00,12,0,0,,0,
2020-03-04 07:00:00,1849754,2020-03-04 07:00:00,12,0,0,,0,
2020-03-04 07:05:00,1849755,2020-03-04 07:05:00,12,0,0,,0,
2020-03-04 07:10:00,1849756,2020-03-04 07:10:00,12,0,0,,0,
2020-03-04 07:15:00,1849757,2020-03-04 07:15:00,12,0,0,,0,
2020-03-04 07:20:00,1849758,2020-03-04 07:20:00,12,0,0,,0,
2020-03-04 07:25:00,1849759,2020-03-04 07:25:00,12,0,0,,0,
2020-03-04 07:30:00,1849760,2020-03-04 07:30:00,12,0,0,,0,
2020-03-04 07:35:00,1849761,2020-03-04 07:35:00,12,0,0,,0,
2020-03-04 07:40:00,1849762,2020-03-04 07:40:00,12,0,0,,0,
2020-03-04 07:45:00,1849763,2020-03-04 07:45:00,12,0,0,,0,
2020-03-04 07:50:00,1849764,2020-03-04 07:50:00,12,0,0,,0,
2020-03-04 07:55:00,1849765,2020-03-04 07:55:00,12,0,0,,0,
2020-03-04 08:00:00,1849766,2020-03-04 08:00:00,12,0,0,,0,
2020-03-04 08:05:00,1849767,2020-03-04 08:05:00,12,0,0,,0,
2020-03-04 08:10:00,1849768,2020-03-04 08:10:00,12,0,0,,0,
2020-03-04 08:15:00,1849769,2020-03-04 08:15:00,12,0,0,,0,
2020-03-04 08:20:00,1849770,2020-03-04 08:20:00,12,0,0,,0,
2020-03-04 08:25:00,1849771,2020-03-04 08:25:00,12,0,0,,0,
2020-03-04 08:30:00,1849772,2020-03-04 08:30:00,12,0,0,,0,
2020-03-04 08:35:00,1849773,2020-03-04 08:35:00,12,0,0,,0,
2020-03-04 08:40:00,1849774,2020-03-04 08:40:00,12,0,0,,0,
2020-03-04 08:45:00,1849775,2020-03-04 08:45:00,12,0,0,,0,
2020-03-04 08:50:00,1849776,2020-03-04 08:50:00,12,0,0,,0,
2020-03-04 08:55:00,1849777,2020-03-04 08:55:00,12,0,0,,0,
2020-03-04 09:00:00,1849778,2020-03-04 09:00:00,12,0,0,,0,
2020-03-04 09:05:00,1849779,2020-03-04 09:05:00,12,0,0,,0,
2020-03-04 09:10:00,1849780,2020-03-04 09:10:00,12,0,0,,0,
2020-03-04 09:15:00,1849781,2020-03-04 09:15:00,12,0,0,,0,
2020-03-04 09:20:00,1849782,2020-03-04 09:20:00,12,0,0,,0,
2020-03-04 09:25:00,1849783,2020-03-04 09:25:00,12,0,0,,0,
2020-03-04 09:30:00,1849784,2020-03-04 09:30:00,12,0,0,,0,
2020-03-04 09:35:00,1849785,2020-03-04 09:35:00,12,0,0,,0,
2020-03-04 09:40:00,1849786,2020-03-04 09:40:00,12,0,0,,0,
2020-03-04 09:45:00,1849787,2020-03-04 09:45:00,12,0,0,,0,
2020-03-04 09:50:00,1849788,2020-03-04 09:50:00,12,0,0,,0,
2020-03-04 09:55:00,1849789,2020-03-04 09:55:00,12,0,0,,0,
2020-03-04 10:00:00,1849790,2020-03-04 10:00:00,12,0,0,,0,
2020-03-04 10:05:00,1849791,2020-03-04 10:05:00,12,0,0,,0,
2020-03-04 10:10:00,1849792,2020-03-04 10:10:00,12,0,0,,0,
2020-03-04 10:15:00,1849793,2020-03-04 10:15:00,12,0,0,,0,
2020-03-04 10:20:00,1849794,2020-03-04 10:20:00,12,0,0,,0,
2020-03-04 10:25:00,1849795,2020-03-04 10:25:00,12,0,0,,0,
2020-03-04 10:30:00,1849796,2020-03-04 10:30:00,12,0,0,,0,
2020-03-04 10:35:00,1849797,2020-03-04 10:35:00,12,0,0,,0,
2020-03-04 10:40:00,1849798,2020-03-04 10:40:00,12,0,0,,0,
2020-03-04 10:45:00,1849799,2020-03-04 10:45:00,12,0,0,,0,
2020-03-04 10:50:00,1849800,2020-03-04 10:50:00,12,0,0,,0,
2020-03-04 10:55:00,1849801,2020-03-04 10:55:00,12,0,0,,0,
2020-03-04 11:00:00,1849802,2020-03-04 11:00:00,12,0,0,,0,
2020-03-04 11:05:00,1849803,2020-03-04 11:05:00,12,0,0,,0,
2020-03-04 11:10:00,1849804,2020-03-04 11:10:00,12,0,0,,0,
2020-03-04 11:15:00,1849805,2020-03-04 11:15:00,12,0,0,,0,
2020-03-04 11:20:00,1849806,2020-03-04 11:20:00,12,0,0,,0,
2020-03-04 11:25:00,1849807,2020-03-04 11:25:00,12,0,0,,0,
2020-03-04 11:30:00,1849808,2020-03-04 11:30:00,12,0,0,,0,
2020-03-04 11:35:00,1849809,2020-03-04 11:35:00,12,0,0,,0,
2020-03-04 11:40:00,1849810,2020-03-04 11:40:00,12,0,0,,0,
2020-03-04 11:45:00,1849811,2020-03-04 11:45:00,12,0,0,,0,
2020-03-04 11:50:00,1849812,2020-03-04 11:50:00,12,0,0,,0,
2020-03-04 11:55:00,1849813,2020-03-04 11:55:00,12,0,0,,0,
2020-03-04 12:00:00,1849814,2020-03-04 12:00:00,12,0,0,,0,
2020-03-04 12:05:00,1849815,2020-03-04 12:05:00,12,0,0,,0,
2020-03-04 12:10:00,1849816,2020-03-04 12:10:00,12,0,0,,0,
2020-03-04 12:15:00,1849817,2020-03-04 12:15:00,12,0,0,,0,
2020-03-04 12:20:00,1849818,2020-03-04 12:20:00,12,0,0,,0,
2020-03-04 12:25:00,1849819,2020-03-04 12:25:00,12,0,0,,0,
2020-03-04 12:30:00,1849820,2020-03-04 12:30:00,12,0,0,,0,
2020-03-04 12:35:00,1849821,2020-03-04 12:35:00,12,0,0,,0,
2020-03-04 12:40:00,1849822,2020-03-04 12:40:00,12,0,0,,0,
2020-03-04 12:45:00,1849823,2020-03-04 12:45:00,12,0,0,,0,
2020-03-04 12:50:00,1849824,2020-03-04 12:50:00,12,0,0,,0,
2020-03-04 12:55:00,1849825,2020-03-04 12:55:00,12,0,0,,0,
2020-03-04 13:00:00,1849826,2020-03-04 13:00:00,12,0,0,,0,
2020-03-04 13:05:00,1849827,2020-03-04 13:05:00,12,0,0,,0,
2020-03-04 13:10:00,1849828,2020-03-04 13:10:00,12,0,0,,0,
2020-03-04 13:15:00,1849829,2020-03-04 13:15:00,12,0,0,,0,
2020-03-04 13:20:00,1849830,2020-03-04 13:20:00,12,0,0,,0,
2020-03-04 13:25:00,1849831,2020-03-04 13:25:00,12,0,0,,0,
2020-03-04 13:30:00,1849832,2020-03-04 13:30:00,12,0,0,,0,
2020-03-04 13:35:00,1849833,2020-03-04 13:35:00,12,0,0,,0,
2020-03-04 13:40:00,1849834,2020-03-04 13:40:00,12,0,0,,0,
2020-03-04 13:45:00,1849835,2020-03-04 13:45:00,12,0,0,,0,
2020-03-04 13:50:00,1849836,2020-03-04 13:50:00,12,0,0,,0,
2020-03-04 13:55:00,1849837,2020-03-04 13:55:00,12,0,0,,0,
2020-03-04 14:00:00,1849838,2020-03-04 14:00:00,12,0,0,,0,
2020-03-04 14:05:00,1849839,2020-03-04 14:05:00,12,0,0,,0,
2020-03-04 14:10:00,1849840,2020-03-04 14:10:00,12,0,0,,0,
2020-03-04 14:15:00,1849841,2020-03-04 14:15:00,12,0,0,,0,
2020-03-04 14:20:00,1849842,2020-03-04 14:20:00,12,0,0,,0,
2020-03-04 14:25:00,1849843,2020-03-04 14:25:00,12,0,0,,0,
2020-03-04 14:30:00,1849844,2020-03-04 14:30:00,12,0,0,12547.0,1,2020-03-04 05:05:00
2020-03-04 14:35:00,1849845,2020-03-04 14:35:00,12,0,0,12547.0,1,
2020-03-04 14:40:00,1849846,2020-03-04 14:40:00,12,0,0,12547.0,1,
2020-03-04 14:45:00,1849847,2020-03-04 14:45:00,12,0,0,12547.0,1,
2020-03-04 14:50:00,1849848,2020-03-04 14:50:00,12,0,0,12547.0,1,
2020-03-04 14:55:00,1849849,2020-03-04 14:55:00,12,0,0,12547.0,1,
2020-03-04 15:00:00,1849850,2020-03-04 15:00:00,12,0,0,12547.0,1,
2020-03-04 15:05:00,1849851,2020-03-04 15:05:00,12,0,0,12547.0,1,
2020-03-04 15:10:00,1849852,2020-03-04 15:10:00,12,0,0,12547.0,1,
2020-03-04 15:15:00,1849853,2020-03-04 15:15:00,12,0,0,12547.0,1,
2020-03-04 15:20:00,1849854,2020-03-04 15:20:00,12,0,0,12547.0,1,
2020-03-04 15:25:00,1849855,2020-03-04 15:25:00,12,0,0,12547.0,1,
2020-03-04 15:30:00,1849856,2020-03-04 15:30:00,12,0,0,12547.0,1,
2020-03-04 15:35:00,1849857,2020-03-04 15:35:00,12,0,0,12547.0,1,
2020-03-04 15:40:00,1849858,2020-03-04 15:40:00,12,0,0,12547.0,1,
2020-03-04 15:45:00,1849859,2020-03-04 15:45:00,12,0,0,12547.0,1,
2020-03-04 15:50:00,1849860,2020-03-04 15:50:00,12,0,0,12547.0,1,
2020-03-04 15:55:00,1849861,2020-03-04 15:55:00,12,0,0,12547.0,1,
2020-03-04 16:00:00,1849862,2020-03-04 16:00:00,12,0,0,,0,
2020-03-04 16:05:00,1849863,2020-03-04 16:05:00,12,0,0,,0,
2020-03-04 16:10:00,1849864,2020-03-04 16:10:00,12,0,0,,0,
2020-03-04 16:15:00,1849865,2020-03-04 16:15:00,12,0,0,,0,
2020-03-04 16:20:00,1849866,2020-03-04 16:20:00,12,0,0,,0,
2020-03-04 16:25:00,1849867,2020-03-04 16:25:00,12,0,0,,0,
2020-03-04 16:30:00,1849868,2020-03-04 16:30:00,12,0,0,,0,
2020-03-04 16:35:00,1849869,2020-03-04 16:35:00,12,0,0,,0,
2020-03-04 16:40:00,1849870,2020-03-04 16:40:00,12,0,0,,0,
2020-03-04 16:45:00,1849871,2020-03-04 16:45:00,12,0,0,,0,
2020-03-04 16:50:00,1849872,2020-03-04 16:50:00,12,0,0,,0,
2020-03-04 16:55:00,1849873,2020-03-04 16:55:00,12,0,0,,0,
2020-03-04 17:00:00,1849874,2020-03-04 17:00:00,12,0,0,,0,
2020-03-04 17:05:00,1849875,2020-03-04 17:05:00,12,0,0,,0,
2020-03-04 17:10:00,1849876,2020-03-04 17:10:00,12,0,0,,0,
2020-03-04 17:15:00,1849877,2020-03-04 17:15:00,12,0,0,,0,
2020-03-04 17:20:00,1849878,2020-03-04 17:20:00,12,0,0,,0,
2020-03-04 17:25:00,1849879,2020-03-04 17:25:00,12,0,0,,0,
2020-03-04 17:30:00,1849880,2020-03-04 17:30:00,12,0,0,,0,
2020-03-04 17:35:00,1849881,2020-03-04 17:35:00,12,0,0,,0,
2020-03-04 17:40:00,1849882,2020-03-04 17:40:00,12,0,0,,0,
2020-03-04 17:45:00,1849883,2020-03-04 17:45:00,12,0,0,,0,
2020-03-04 17:50:00,1849884,2020-03-04 17:50:00,12,0,0,,0,
2020-03-04 17:55:00,1849885,2020-03-04 17:55:00,12,0,0,,0,
2020-03-04 18:00:00,1849886,2020-03-04 18:00:00,12,0,0,,0,
2020-03-04 18:05:00,1849887,2020-03-04 18:05:00,12,1,0,,0,
2020-03-04 18:10:00,1849888,2020-03-04 18:10:00,12,0,1,,0,
2020-03-04 18:15:00,1849889,2020-03-04 18:15:00,12,0,0,,0,
2020-03-04 18:20:00,1849890,2020-03-04 18:20:00,12,0,0,,0,
2020-03-04 18:25:00,1849891,2020-03-04 18:25:00,12,0,0,,0,
2020-03-04 18:30:00,1849892,2020-03-04 18:30:00,12,0,0,,0,
2020-03-04 18:35:00,1849893,2020-03-04 18:35:00,12,0,0,,0,
2020-03-04 18:40:00,1849894,2020-03-04 18:40:00,12,0,0,,0,
